id,age,workclass,education,marital_status,occupation,relationship,race,hours_per_week
9369,46,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,40
9370,24,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,20
9371,45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50
9372,36,?,Assoc-voc,Widowed,?,Not-in-family,White,20
9373,53,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,40
9374,34,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,50
9375,37,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,50
9376,31,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,Black,40
9377,27,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,45
9378,17,Private,11th,Never-married,Handlers-cleaners,Own-child,White,12
9379,43,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,55
9380,51,Private,HS-grad,Widowed,Other-service,Unmarried,White,32
9381,55,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,44
9382,33,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,40
9383,43,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,60
9384,26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,40
9385,20,Private,11th,Never-married,Farming-fishing,Own-child,Black,40
9386,77,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,32
9387,52,?,Some-college,Married-civ-spouse,?,Husband,White,50
9388,52,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,40
9389,18,?,11th,Never-married,?,Own-child,White,20
9390,31,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,40
9391,28,Private,7th-8th,Never-married,Adm-clerical,Own-child,White,40
9392,58,State-gov,Doctorate,Never-married,Exec-managerial,Not-in-family,White,43
9393,46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
9394,26,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40
9395,35,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,50
9396,17,Private,10th,Never-married,Sales,Other-relative,White,10
9397,21,Private,Some-college,Never-married,Sales,Own-child,White,20
9398,61,Private,12th,Married-civ-spouse,Other-service,Wife,White,40
9399,47,Private,11th,Divorced,Other-service,Unmarried,White,15
9400,29,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
9401,72,Private,Some-college,Widowed,Other-service,Not-in-family,White,35
9402,35,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,62
9403,38,Private,Assoc-voc,Divorced,Craft-repair,Unmarried,White,40
9404,35,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,40
9405,45,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,60
9406,28,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,50
9407,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,50
9408,37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,44
9409,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Black,40
9410,58,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,40
9411,56,Self-emp-not-inc,Some-college,Married-civ-spouse,Protective-serv,Husband,White,50
9412,33,Private,12th,Never-married,Craft-repair,Unmarried,White,40
9413,60,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,40
9414,33,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40
9415,63,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,40
9416,36,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,40
9417,22,Private,Some-college,Never-married,Sales,Own-child,White,40
9418,46,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,45
9419,30,Private,Bachelors,Divorced,Other-service,Not-in-family,White,40
9420,18,Private,11th,Never-married,Craft-repair,Own-child,White,5
9421,25,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,20
9422,41,Federal-gov,HS-grad,Separated,Exec-managerial,Not-in-family,Black,40
9423,27,Private,12th,Never-married,Machine-op-inspct,Own-child,White,50
9424,52,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,40
9425,22,?,Some-college,Never-married,?,Not-in-family,Asian-Pac-Islander,25
9426,70,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
9427,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40
9428,31,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,60
9429,35,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,36
9430,41,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,40
9431,21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,40
9432,39,Private,HS-grad,Separated,Adm-clerical,Not-in-family,White,40
9433,27,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,50
9434,18,Private,10th,Never-married,Priv-house-serv,Own-child,Black,20
9435,45,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,40
9436,37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,24
9437,90,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,20
9438,46,Private,HS-grad,Separated,Other-service,Unmarried,Black,25
9439,43,?,Some-college,Divorced,?,Unmarried,Asian-Pac-Islander,40
9440,42,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,60
9441,45,?,7th-8th,Divorced,?,Not-in-family,Amer-Indian-Eskimo,48
9442,66,Self-emp-not-inc,11th,Widowed,Exec-managerial,Not-in-family,White,84
9443,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
9444,26,Private,11th,Never-married,Handlers-cleaners,Unmarried,White,20
9445,20,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,25
9446,37,Private,HS-grad,Separated,Craft-repair,Other-relative,Black,40
9447,61,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40
9448,19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,27
9449,18,Self-emp-not-inc,Some-college,Never-married,Adm-clerical,Own-child,White,40
9450,21,?,Some-college,Never-married,?,Own-child,White,30
9451,23,Private,12th,Never-married,Other-service,Unmarried,Black,38
9452,32,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,40
9453,60,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,60
9454,56,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Farming-fishing,Wife,White,40
9455,22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,40
9456,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,45
9457,51,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
9458,52,Private,Some-college,Divorced,Sales,Other-relative,White,20
9459,64,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,24
9460,41,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40
9461,29,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,40
9462,28,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,40
9463,32,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,White,50
9464,62,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,38
9465,46,Private,Some-college,Married-civ-spouse,Sales,Husband,White,45
9466,35,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,60
9467,44,State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,40
9468,48,State-gov,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,56
9469,46,Private,Some-college,Divorced,Sales,Unmarried,White,40
9470,26,Private,Bachelors,Married-civ-spouse,Sales,Wife,White,42
9471,51,Private,Bachelors,Separated,Adm-clerical,Unmarried,White,40
9472,25,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,20
9473,66,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,20
9474,24,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,45
9475,26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
9476,33,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,40
9477,52,Federal-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,45
9478,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,44
9479,50,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,32
9480,30,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,40
9481,47,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,40
9482,57,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
9483,38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,41
9484,47,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,40
9485,19,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,49
9486,35,Private,11th,Married-civ-spouse,Sales,Husband,White,35
9487,25,Private,HS-grad,Separated,Other-service,Unmarried,White,20
9488,54,Private,Bachelors,Widowed,Adm-clerical,Not-in-family,White,80
9489,27,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,45
9490,33,Private,HS-grad,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,35
9491,30,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,25
9492,56,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,40
9493,57,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,35
9494,47,Private,Masters,Separated,Exec-managerial,Not-in-family,White,50
9495,31,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40
9496,35,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,45
9497,22,?,Some-college,Never-married,?,Own-child,White,40
9498,53,Private,HS-grad,Never-married,Sales,Not-in-family,White,40
9499,24,Private,11th,Never-married,Farming-fishing,Unmarried,White,40
9500,46,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,45
9501,50,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,46
9502,22,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,40
9503,36,Private,Some-college,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,40
9504,19,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,50
9505,73,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,20
9506,19,Private,10th,Never-married,Sales,Unmarried,Black,40
9507,25,Private,HS-grad,Never-married,Exec-managerial,Other-relative,White,40
9508,24,?,7th-8th,Never-married,?,Not-in-family,White,25
9509,27,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40
9510,40,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,36
9511,43,Private,Prof-school,Divorced,Exec-managerial,Not-in-family,White,40
9512,71,?,Doctorate,Married-civ-spouse,?,Husband,White,10
9513,35,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,48
9514,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
9515,30,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,White,24
9516,47,Private,Some-college,Widowed,Other-service,Not-in-family,White,35
9517,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,40
9518,27,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50
9519,22,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,40
9520,31,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,35
9521,29,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,40
9522,39,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,50
9523,37,Private,5th-6th,Never-married,Machine-op-inspct,Unmarried,White,40
9524,46,Local-gov,Some-college,Divorced,Machine-op-inspct,Own-child,White,40
9525,44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,40
9526,34,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,50
9527,77,?,Some-college,Married-civ-spouse,?,Husband,White,8
9528,32,Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,40
9529,48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,30
9530,35,Private,Some-college,Divorced,Tech-support,Unmarried,White,32
9531,23,Private,Assoc-acdm,Never-married,Craft-repair,Other-relative,White,40
9532,58,?,HS-grad,Married-civ-spouse,?,Husband,White,35
9533,45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50
9534,20,Federal-gov,11th,Never-married,Other-service,Own-child,White,10
9535,45,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,40
9536,21,Private,Some-college,Never-married,Adm-clerical,Own-child,White,30
9537,59,Self-emp-inc,Masters,Divorced,Prof-specialty,Unmarried,White,55
9538,45,Local-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,35
9539,32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,45
9540,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40
9541,34,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,45
9542,39,Self-emp-not-inc,10th,Separated,Craft-repair,Not-in-family,Black,40
9543,46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,38
9544,50,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,40
9545,43,Private,11th,Separated,Sales,Unmarried,White,40
9546,30,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,45
9547,26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,30
9548,54,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
9549,46,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,40
9550,70,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,37
9551,51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40
9552,36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50
9553,40,?,HS-grad,Married-civ-spouse,?,Wife,White,35
9554,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
9555,47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,35
9556,37,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,40
9557,68,Local-gov,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,40
9558,34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,45
9559,50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,30
9560,35,Self-emp-not-inc,HS-grad,Never-married,Other-service,Unmarried,White,60
9561,61,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,30
9562,29,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,70
9563,26,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,52
9564,35,Private,Some-college,Never-married,Transport-moving,Own-child,White,40
9565,55,Private,Some-college,Married-civ-spouse,Sales,Husband,White,50
9566,44,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,40
9567,19,Private,Assoc-voc,Never-married,Other-service,Own-child,White,20
9568,45,Private,HS-grad,Separated,Craft-repair,Unmarried,Black,40
9569,24,Private,Bachelors,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,32
9570,27,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,40
9571,31,Private,Some-college,Never-married,Tech-support,Not-in-family,Black,50
9572,52,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,36
9573,28,Private,Assoc-acdm,Never-married,Sales,Own-child,White,20
9574,27,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,40
9575,38,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,40
9576,49,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,40
9577,54,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40
9578,56,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,66
9579,20,Private,Some-college,Never-married,Tech-support,Unmarried,White,8
9580,24,Private,HS-grad,Divorced,Other-service,Own-child,White,40
9581,62,State-gov,Assoc-acdm,Widowed,Prof-specialty,Not-in-family,White,40
9582,60,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40
9583,27,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,40
9584,17,Private,10th,Never-married,Sales,Own-child,White,8
9585,25,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,50
9586,48,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,43
9587,42,Private,Bachelors,Divorced,Sales,Unmarried,White,50
9588,25,Private,Some-college,Never-married,Craft-repair,Own-child,White,50
9589,29,Self-emp-not-inc,HS-grad,Married-spouse-absent,Transport-moving,Other-relative,Asian-Pac-Islander,50
9590,27,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,40
9591,55,Self-emp-not-inc,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,40
9592,57,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,20
9593,53,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,60
9594,65,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,White,40
9595,47,Self-emp-inc,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,45
9596,70,Local-gov,HS-grad,Married-civ-spouse,Sales,Husband,White,40
9597,38,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,50
9598,20,Private,9th,Never-married,Sales,Own-child,White,40
9599,32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,45
9600,21,?,Some-college,Never-married,?,Not-in-family,White,43
9601,49,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,70
9602,40,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,45
9603,43,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,Black,40
9604,47,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,43
9605,34,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50
9606,20,Private,10th,Never-married,Handlers-cleaners,Own-child,White,30
9607,38,Private,10th,Separated,Adm-clerical,Unmarried,White,40
9608,52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40
9609,31,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40
9610,31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,72
9611,24,Federal-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,40
9612,48,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,40
9613,64,Private,5th-6th,Divorced,Craft-repair,Not-in-family,White,40
9614,41,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,40
9615,55,Self-emp-not-inc,Doctorate,Divorced,Exec-managerial,Not-in-family,White,30
