id,room_type,price,minimum_nights,number_of_reviews
20715,Private room,90,2,2
20716,Private room,210,2,20
20717,Private room,70,1,1
20718,Entire home/apt,225,2,1
20719,Entire home/apt,99,14,30
20720,Entire home/apt,135,31,177
20721,Entire home/apt,190,9,5
20722,Private room,69,3,1
20723,Entire home/apt,300,2,65
20724,Entire home/apt,119,1,4
20725,Private room,100,4,49
20726,Private room,500,1,13
20727,Private room,530,4,7
20728,Shared room,80,1,18
20729,Shared room,165,3,21
20730,Entire home/apt,250,31,188
20731,Entire home/apt,72,3,28
20732,Private room,120,2,2
20733,Entire home/apt,280,1,4
20734,Entire home/apt,250,120,2
20735,Private room,270,5,1
20736,Entire home/apt,250,4,1
20737,Private room,149,2,19
20738,Entire home/apt,16,2,21
20739,Entire home/apt,140,2,4
20740,Entire home/apt,260,1,86
20741,Private room,69,1,22
20742,Private room,79,1,3
20743,Private room,90,1,3
20744,Private room,85,2,1
20745,Private room,60,1,1
20746,Entire home/apt,115,30,1
20747,Private room,41,1,0
20748,Private room,80,24,89
20749,Entire home/apt,125,30,8
20750,Entire home/apt,200,1,9
20751,Private room,109,1,10
20752,Entire home/apt,150,5,2
20753,Entire home/apt,175,20,0
20754,Entire home/apt,125,1,0
20755,Private room,90,1,271
20756,Entire home/apt,115,30,12
20757,Entire home/apt,1000,2,6
20758,Private room,150,28,43
20759,Private room,120,1,12
20760,Private room,80,1,134
20761,Private room,75,1,60
20762,Entire home/apt,210,2,1
20763,Private room,75,5,0
20764,Entire home/apt,459,1,61
20765,Private room,60,5,1
20766,Entire home/apt,200,30,0
20767,Private room,45,30,2
20768,Shared room,43,2,2
20769,Private room,39,4,0
20770,Entire home/apt,203,2,0
20771,Entire home/apt,97,3,185
20772,Entire home/apt,129,30,2
20773,Entire home/apt,239,2,17
20774,Entire home/apt,130,30,2
20775,Entire home/apt,250,4,14
20776,Entire home/apt,135,4,1
20777,Entire home/apt,395,1,0
20778,Private room,50,5,1
20779,Entire home/apt,195,7,2
20780,Private room,65,2,1
20781,Private room,125,1,4
20782,Entire home/apt,160,2,50
20783,Entire home/apt,249,3,55
20784,Private room,199,1,0
20785,Private room,125,1,10
20786,Entire home/apt,145,2,3
20787,Entire home/apt,395,3,2
20788,Private room,79,1,4
20789,Entire home/apt,77,5,19
20790,Entire home/apt,295,1,52
20791,Entire home/apt,89,2,52
20792,Entire home/apt,200,30,0
20793,Entire home/apt,115,30,2
20794,Entire home/apt,125,4,0
20795,Entire home/apt,209,2,157
20796,Entire home/apt,290,2,14
20797,Entire home/apt,250,3,5
20798,Entire home/apt,190,2,26
20799,Entire home/apt,125,7,0
20800,Entire home/apt,230,3,2
20801,Entire home/apt,125,1,186
20802,Entire home/apt,195,3,2
20803,Entire home/apt,91,28,5
20804,Entire home/apt,120,2,10
20805,Entire home/apt,650,30,36
20806,Entire home/apt,199,5,9
20807,Entire home/apt,147,3,13
20808,Shared room,150,2,11
20809,Private room,45,30,4
20810,Entire home/apt,150,2,4
20811,Entire home/apt,80,1,1
20812,Entire home/apt,199,30,0
20813,Private room,85,1,127
20814,Private room,300,1,0
20815,Private room,60,1,3
20816,Shared room,80,5,0
20817,Private room,125,1,0
20818,Private room,95,5,4
20819,Entire home/apt,369,2,1
20820,Private room,85,3,100
20821,Private room,125,10,12
20822,Private room,79,1,0
20823,Private room,29,7,0
20824,Private room,78,4,5
20825,Entire home/apt,99,30,0
20826,Entire home/apt,160,4,0
20827,Entire home/apt,145,7,6
20828,Private room,100,2,1
20829,Entire home/apt,160,1,1
20830,Entire home/apt,222,30,0
20831,Entire home/apt,189,2,3
20832,Entire home/apt,299,3,29
20833,Entire home/apt,1170,80,0
20834,Entire home/apt,110,2,142
20835,Private room,38,30,0
20836,Private room,64,1,4
20837,Entire home/apt,116,30,5
20838,Entire home/apt,244,2,9
20839,Entire home/apt,200,4,1
20840,Private room,75,2,5
20841,Entire home/apt,200,1,11
20842,Private room,100,2,16
20843,Private room,100,1,2
20844,Entire home/apt,291,30,0
20845,Private room,125,3,0
20846,Entire home/apt,160,7,0
20847,Entire home/apt,145,1,152
20848,Private room,70,3,8
20849,Private room,125,1,16
20850,Private room,116,1,95
20851,Entire home/apt,140,1,1
20852,Entire home/apt,350,3,13
20853,Entire home/apt,91,2,2
20854,Entire home/apt,175,2,17
20855,Entire home/apt,1100,2,20
20856,Entire home/apt,200,30,28
20857,Entire home/apt,305,2,4
20858,Entire home/apt,215,2,2
20859,Entire home/apt,6419,1,0
20860,Entire home/apt,227,2,8
20861,Private room,82,30,1
20862,Private room,85,1,9
20863,Entire home/apt,200,5,12
20864,Private room,150,4,36
20865,Entire home/apt,125,10,5
20866,Entire home/apt,99,30,19
20867,Private room,1700,23,0
20868,Entire home/apt,110,1,85
20869,Private room,79,2,29
20870,Private room,125,3,202
20871,Private room,59,2,151
20872,Entire home/apt,380,30,5
20873,Private room,90,3,3
20874,Entire home/apt,119,4,136
20875,Entire home/apt,135,2,1
20876,Entire home/apt,150,30,0
20877,Private room,190,2,1
20878,Private room,99,1,155
20879,Private room,295,6,0
20880,Private room,85,30,2
20881,Entire home/apt,100,4,25
20882,Private room,55,2,7
20883,Private room,85,1,1
20884,Entire home/apt,289,2,74
20885,Entire home/apt,699,29,0
20886,Private room,34,1,2
20887,Entire home/apt,200,30,2
20888,Shared room,65,2,13
20889,Private room,89,1,19
20890,Private room,65,2,3
20891,Private room,90,1,30
20892,Entire home/apt,150,2,1
20893,Entire home/apt,150,3,119
20894,Private room,95,4,1
20895,Private room,80,1,60
20896,Entire home/apt,165,3,14
20897,Entire home/apt,500,2,3
20898,Entire home/apt,350,2,0
20899,Entire home/apt,198,2,7
20900,Private room,80,3,8
20901,Entire home/apt,199,2,19
20902,Entire home/apt,265,3,6
20903,Entire home/apt,825,5,28
20904,Entire home/apt,349,3,76
20905,Private room,115,1,28
20906,Entire home/apt,165,2,42
20907,Entire home/apt,325,5,47
20908,Entire home/apt,140,5,2
20909,Entire home/apt,149,1,62
20910,Entire home/apt,175,4,3
20911,Private room,200,15,0
20912,Entire home/apt,99,5,61
20913,Entire home/apt,154,2,37
20914,Private room,50,2,2
20915,Entire home/apt,150,3,0
20916,Entire home/apt,130,30,2
20917,Entire home/apt,127,3,14
20918,Entire home/apt,170,3,6
20919,Entire home/apt,200,1,0
20920,Private room,125,3,28
20921,Entire home/apt,149,5,13
20922,Entire home/apt,200,3,3
20923,Entire home/apt,130,31,0
20924,Entire home/apt,115,4,26
20925,Private room,150,9,0
20926,Shared room,120,1,12
20927,Entire home/apt,70,1,1
20928,Entire home/apt,90,1,25
20929,Private room,97,1,47
20930,Entire home/apt,160,2,48
20931,Private room,128,7,71
20932,Entire home/apt,150,5,1
20933,Private room,75,2,12
20934,Shared room,100,1,0
20935,Entire home/apt,250,2,5
20936,Entire home/apt,175,2,45
20937,Private room,40,5,4
20938,Entire home/apt,200,28,4
20939,Private room,71,1,5
20940,Entire home/apt,302,29,0
20941,Entire home/apt,199,1,14
20942,Entire home/apt,195,3,14
20943,Private room,90,1,9
20944,Entire home/apt,175,30,1
20945,Private room,150,3,2
20946,Entire home/apt,130,4,3
20947,Entire home/apt,150,2,69
20948,Entire home/apt,245,2,7
20949,Entire home/apt,180,4,13
20950,Private room,90,8,0
20951,Entire home/apt,341,30,0
20952,Private room,85,3,118
20953,Entire home/apt,90,4,0
20954,Entire home/apt,75,4,9
20955,Entire home/apt,130,2,4
20956,Private room,69,1,322
20957,Entire home/apt,150,7,1
20958,Private room,75,2,4
20959,Entire home/apt,99,4,4
20960,Private room,99,4,2
20961,Entire home/apt,199,1,20
20962,Private room,115,6,2
20963,Shared room,65,1,8
20964,Private room,50,2,2
20965,Private room,100,1,1
20966,Private room,399,1,1
20967,Entire home/apt,199,3,3
20968,Entire home/apt,120,2,0
20969,Entire home/apt,375,1,34
20970,Private room,69,6,2
20971,Private room,65,2,2
20972,Private room,50,4,1
20973,Private room,55,1,2
20974,Private room,45,3,29
20975,Entire home/apt,120,1,2
20976,Entire home/apt,117,30,0
20977,Entire home/apt,155,181,82
20978,Private room,50,4,9
20979,Entire home/apt,190,2,3
20980,Entire home/apt,700,10,15
20981,Entire home/apt,300,2,17
20982,Entire home/apt,350,3,81
20983,Entire home/apt,500,7,0
20984,Entire home/apt,130,30,0
20985,Entire home/apt,189,1,7
20986,Entire home/apt,135,30,9
20987,Private room,50,3,273
20988,Entire home/apt,155,30,0
20989,Entire home/apt,140,3,137
20990,Entire home/apt,200,1,0
20991,Entire home/apt,125,7,6
20992,Private room,89,5,55
20993,Entire home/apt,200,1,46
20994,Entire home/apt,195,30,13
20995,Entire home/apt,123,2,33
20996,Private room,150,2,17
20997,Entire home/apt,195,3,4
20998,Entire home/apt,187,30,0
20999,Shared room,100,1,1
21000,Private room,138,2,92
21001,Entire home/apt,225,3,0
21002,Entire home/apt,100,1,3
21003,Private room,55,7,0
21004,Entire home/apt,195,2,1
21005,Private room,100,1,0
21006,Entire home/apt,120,1,1
21007,Entire home/apt,239,30,0
21008,Entire home/apt,299,1,176
21009,Private room,90,3,4
21010,Entire home/apt,199,3,42
21011,Entire home/apt,180,6,5
21012,Entire home/apt,80,70,0
21013,Private room,599,3,0
21014,Entire home/apt,180,3,0
21015,Private room,50,2,56
21016,Entire home/apt,240,30,0
21017,Entire home/apt,750,4,19
21018,Entire home/apt,450,2,0
21019,Private room,100,1,0
21020,Private room,47,1,2
21021,Entire home/apt,200,1,9
21022,Entire home/apt,280,2,0
21023,Entire home/apt,280,3,21
21024,Private room,59,1,0
21025,Private room,82,5,0
21026,Private room,500,3,1
21027,Entire home/apt,165,6,46
21028,Private room,100,2,0
21029,Entire home/apt,890,1,2
21030,Entire home/apt,300,14,5
21031,Entire home/apt,165,4,72
21032,Private room,120,6,17
21033,Entire home/apt,240,4,59
21034,Entire home/apt,300,2,6
21035,Private room,64,26,47
21036,Entire home/apt,215,1,49
21037,Entire home/apt,167,2,60
21038,Private room,100,2,17
21039,Entire home/apt,750,1,0
21040,Entire home/apt,179,30,0
21041,Private room,55,3,71
21042,Entire home/apt,125,1,103
21043,Private room,60,2,261
21044,Entire home/apt,140,29,2
21045,Entire home/apt,110,30,1
21046,Private room,110,1,73
21047,Private room,75,4,1
21048,Entire home/apt,158,1,138
21049,Private room,100,1,1
21050,Entire home/apt,165,5,22
21051,Entire home/apt,112,30,0
21052,Private room,85,1,0
21053,Private room,66,2,23
21054,Entire home/apt,122,7,7
21055,Entire home/apt,200,30,0
21056,Private room,149,2,121
21057,Entire home/apt,192,2,41
21058,Entire home/apt,199,4,4
21059,Entire home/apt,163,30,1
21060,Private room,70,1,0
21061,Entire home/apt,350,1,0
21062,Private room,125,1,36
21063,Entire home/apt,150,2,89
21064,Entire home/apt,158,2,20
21065,Private room,197,1,1
21066,Entire home/apt,120,4,21
21067,Private room,135,1,50
21068,Entire home/apt,202,3,2
21069,Private room,50,3,0
21070,Private room,100,1,0
21071,Private room,79,3,28
21072,Entire home/apt,109,30,8
21073,Entire home/apt,145,6,39
21074,Private room,105,1,102
21075,Private room,250,4,1
21076,Private room,145,2,51
21077,Private room,55,1,20
21078,Entire home/apt,150,1,2
21079,Entire home/apt,150,1,2
21080,Private room,99,4,3
21081,Private room,118,6,0
21082,Private room,49,14,25
21083,Entire home/apt,737,3,1
21084,Private room,100,4,0
21085,Entire home/apt,180,3,17
21086,Entire home/apt,120,4,21
21087,Entire home/apt,130,5,9
21088,Entire home/apt,150,20,38
21089,Entire home/apt,250,3,8
21090,Entire home/apt,215,1,1
21091,Private room,95,30,54
21092,Entire home/apt,150,4,3
21093,Entire home/apt,96,1,198
21094,Entire home/apt,285,5,11
21095,Private room,99,5,42
21096,Private room,70,3,3
21097,Entire home/apt,75,3,2
21098,Entire home/apt,195,12,10
21099,Entire home/apt,500,4,1
21100,Entire home/apt,150,3,8
21101,Private room,53,1,4
21102,Entire home/apt,110,13,38
21103,Entire home/apt,249,3,3
21104,Entire home/apt,300,1,139
21105,Private room,45,30,4
21106,Entire home/apt,650,10,1
21107,Entire home/apt,217,29,0
21108,Entire home/apt,120,30,17
21109,Private room,75,1,3
21110,Private room,86,1,42
21111,Entire home/apt,70,21,7
21112,Entire home/apt,119,5,1
21113,Private room,85,30,27
21114,Private room,50,2,16
21115,Entire home/apt,225,1,3
21116,Entire home/apt,225,29,9
21117,Entire home/apt,200,3,0
21118,Entire home/apt,219,3,12
21119,Entire home/apt,141,2,46
21120,Entire home/apt,199,1,10
21121,Entire home/apt,250,3,18
21122,Entire home/apt,150,2,3
21123,Private room,85,2,23
21124,Private room,85,1,92
21125,Entire home/apt,180,30,5
21126,Entire home/apt,385,4,1
21127,Entire home/apt,400,1,0
21128,Entire home/apt,200,30,0
21129,Private room,50,1,1
21130,Entire home/apt,270,7,0
21131,Private room,250,7,3
21132,Entire home/apt,350,5,0
21133,Private room,57,30,0
21134,Entire home/apt,225,1,1
21135,Entire home/apt,182,29,0
21136,Entire home/apt,145,2,1
21137,Entire home/apt,135,30,2
21138,Private room,75,2,3
21139,Entire home/apt,350,1,0
21140,Shared room,80,1,37
21141,Entire home/apt,196,2,6
21142,Entire home/apt,248,2,9
21143,Private room,95,3,0
21144,Entire home/apt,124,28,22
21145,Private room,59,1,66
21146,Private room,70,2,8
21147,Private room,84,1,0
21148,Private room,109,1,66
21149,Private room,159,4,42
21150,Private room,80,2,1
21151,Shared room,350,2,13
21152,Entire home/apt,140,2,0
21153,Entire home/apt,119,2,24
21154,Private room,90,3,139
21155,Entire home/apt,160,2,8
21156,Private room,75,1,0
21157,Entire home/apt,200,4,10
21158,Private room,135,2,123
21159,Entire home/apt,250,14,0
21160,Entire home/apt,265,30,4
21161,Entire home/apt,250,3,10
21162,Private room,75,3,6
21163,Private room,70,1,4
21164,Entire home/apt,350,3,8
21165,Entire home/apt,199,10,0
21166,Entire home/apt,127,5,4
21167,Entire home/apt,145,3,70
21168,Private room,82,1,5
21169,Entire home/apt,105,30,0
21170,Entire home/apt,397,30,0
21171,Private room,99,3,123
21172,Private room,195,5,62
21173,Entire home/apt,150,1,3
21174,Entire home/apt,154,2,3
21175,Private room,175,3,174
21176,Entire home/apt,190,2,1
21177,Private room,200,5,20
21178,Private room,50,2,4
21179,Entire home/apt,275,2,23
21180,Private room,69,4,0
21181,Entire home/apt,160,5,10
21182,Entire home/apt,150,1,1
21183,Entire home/apt,140,30,4
21184,Entire home/apt,225,2,0
21185,Entire home/apt,100,4,2
21186,Entire home/apt,150,7,1
21187,Private room,150,6,0
21188,Entire home/apt,250,2,8
21189,Entire home/apt,280,2,28
21190,Private room,89,1,148
21191,Entire home/apt,800,1,0
21192,Private room,100,1,34
21193,Entire home/apt,186,3,45
21194,Private room,100,1,0
21195,Private room,95,1,32
21196,Entire home/apt,200,1,3
21197,Entire home/apt,365,6,7
21198,Entire home/apt,87,30,7
21199,Entire home/apt,300,5,7
21200,Private room,50,3,6
21201,Private room,57,14,4
21202,Entire home/apt,175,2,34
21203,Private room,350,4,4
21204,Entire home/apt,300,4,4
21205,Entire home/apt,185,2,69
21206,Entire home/apt,140,4,1
21207,Entire home/apt,125,4,3
21208,Private room,79,1,9
21209,Private room,70,1,6
21210,Entire home/apt,150,4,3
21211,Entire home/apt,156,3,8
21212,Private room,169,7,2
21213,Entire home/apt,236,30,0
21214,Private room,70,2,1
21215,Private room,100,1,4
21216,Entire home/apt,333,30,0
21217,Private room,358,1,2
21218,Private room,50,1,0
21219,Entire home/apt,220,1,8
21220,Entire home/apt,245,1,3
21221,Entire home/apt,165,1,188
21222,Entire home/apt,150,3,27
21223,Entire home/apt,425,3,5
21224,Private room,200,2,0
21225,Private room,75,3,9
21226,Entire home/apt,250,3,12
21227,Private room,105,2,5
21228,Private room,50,27,0
21229,Entire home/apt,160,30,3
21230,Entire home/apt,500,30,2
21231,Entire home/apt,175,2,1
21232,Private room,100,5,1
21233,Entire home/apt,300,3,2
21234,Entire home/apt,230,5,1
21235,Entire home/apt,325,3,14
21236,Private room,199,1,0
21237,Entire home/apt,135,3,1
21238,Private room,85,3,0
21239,Entire home/apt,179,1,0
21240,Entire home/apt,420,3,2
21241,Entire home/apt,245,30,0
21242,Entire home/apt,210,30,1
21243,Entire home/apt,250,2,2
21244,Entire home/apt,325,5,7
21245,Entire home/apt,190,30,1
21246,Entire home/apt,843,1,4
21247,Entire home/apt,179,2,15
21248,Entire home/apt,125,3,1
21249,Shared room,55,2,36
21250,Entire home/apt,130,2,4
21251,Private room,135,2,33
21252,Entire home/apt,150,2,10
21253,Private room,99,1,147
21254,Entire home/apt,200,29,0
21255,Private room,80,2,21
21256,Entire home/apt,675,28,1
21257,Entire home/apt,230,2,11
21258,Entire home/apt,225,2,12
21259,Private room,195,1,7
21260,Entire home/apt,308,2,9
21261,Entire home/apt,250,3,10
21262,Entire home/apt,59,1,25
21263,Entire home/apt,350,2,3
21264,Entire home/apt,175,3,24
21265,Entire home/apt,169,29,1
21266,Entire home/apt,500,1,27
21267,Entire home/apt,250,3,116
21268,Entire home/apt,180,2,24
21269,Shared room,70,3,1
21270,Private room,275,2,8
21271,Entire home/apt,140,5,1
21272,Private room,45,30,1
21273,Private room,115,6,11
21274,Entire home/apt,650,7,0
21275,Entire home/apt,180,30,0
21276,Entire home/apt,185,7,0
21277,Entire home/apt,50,2,16
21278,Entire home/apt,135,30,6
21279,Entire home/apt,215,3,38
21280,Entire home/apt,244,2,1
21281,Entire home/apt,250,1,24
21282,Entire home/apt,200,30,0
21283,Entire home/apt,175,2,0
21284,Private room,90,1,8
21285,Entire home/apt,100,14,1
21286,Private room,80,5,4
21287,Entire home/apt,186,3,16
21288,Entire home/apt,375,3,7
21289,Entire home/apt,1200,2,2
21290,Entire home/apt,325,1,0
21291,Entire home/apt,175,30,5
21292,Private room,35,1,6
21293,Entire home/apt,438,5,6
21294,Entire home/apt,118,30,4
21295,Private room,71,30,66
21296,Private room,100,10,2
21297,Private room,120,2,0
21298,Private room,75,3,11
21299,Private room,85,2,19
21300,Entire home/apt,300,6,0
21301,Private room,67,3,5
21302,Entire home/apt,285,1,17
21303,Entire home/apt,300,3,12
21304,Private room,150,2,28
21305,Private room,52,7,17
21306,Private room,48,3,3
21307,Private room,65,2,2
21308,Entire home/apt,125,7,11
21309,Entire home/apt,250,1,0
21310,Private room,110,2,9
21311,Entire home/apt,50,4,4
21312,Private room,175,1,41
21313,Entire home/apt,200,1,0
21314,Private room,65,1,17
21315,Entire home/apt,110,3,1
21316,Entire home/apt,180,2,167
21317,Private room,85,2,3
21318,Private room,70,4,3
21319,Entire home/apt,295,5,36
21320,Entire home/apt,195,1,73
21321,Entire home/apt,169,3,0
21322,Private room,170,1,0
21323,Entire home/apt,150,3,2
21324,Entire home/apt,279,1,12
21325,Entire home/apt,265,2,19
21326,Private room,81,4,4
21327,Entire home/apt,170,1,11
21328,Private room,80,2,4
21329,Private room,119,2,134
21330,Private room,100,2,11
21331,Private room,155,1,176
21332,Private room,49,2,0
21333,Entire home/apt,220,3,1
21334,Entire home/apt,200,2,128
21335,Entire home/apt,250,2,48
21336,Entire home/apt,99,30,3
21337,Entire home/apt,215,3,2
21338,Entire home/apt,249,3,3
21339,Entire home/apt,3000,1,0
21340,Entire home/apt,127,1,8
21341,Entire home/apt,139,30,4
21342,Private room,50,1,30
21343,Entire home/apt,583,30,1
21344,Entire home/apt,198,2,31
21345,Private room,99,3,4
21346,Entire home/apt,400,2,2
21347,Entire home/apt,100,2,19
21348,Private room,100,1,0
21349,Entire home/apt,95,1,6
21350,Entire home/apt,212,29,0
21351,Private room,136,3,0
21352,Private room,75,1,37
21353,Private room,87,4,11
21354,Entire home/apt,449,1,6
21355,Private room,50,1,98
