workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,income,age
Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,31
State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,<=50K,26
State-gov,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,50,<=50K,48
Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,24
?,Assoc-voc,Widowed,?,Not-in-family,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K,23
Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,55,<=50K,29
Private,10th,Divorced,Other-service,Other-relative,White,Female,10,<=50K,70
Self-emp-not-inc,Masters,Divorced,Adm-clerical,Not-in-family,White,Female,35,<=50K,
Private,Some-college,Never-married,Sales,Unmarried,White,Female,37,<=50K,41
Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,55,<=50K,
Self-emp-inc,HS-grad,Never-married,Sales,Not-in-family,White,Male,50,<=50K,29
Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,<=50K,33
Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,40,<=50K,25
Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,40,<=50K,36
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,48,<=50K,31
Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,80,>50K,
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,33
Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40,<=50K,25
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,>50K,28
Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,24
State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,30,<=50K,25
State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Male,10,<=50K,20
Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,35,<=50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,>50K,55
Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,35,<=50K,26
Private,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,34
Private,Some-college,Divorced,Other-service,Unmarried,White,Female,24,<=50K,31
Private,11th,Separated,Protective-serv,Unmarried,Black,Female,46,<=50K,47
Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40,<=50K,27
Private,12th,Divorced,Sales,Unmarried,White,Male,45,<=50K,
Private,10th,Never-married,Handlers-cleaners,Unmarried,White,Male,40,<=50K,46
Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,40,<=50K,39
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,23
Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,55,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,38
Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,30
Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K,68
Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,40,<=50K,35
Private,9th,Never-married,Other-service,Not-in-family,White,Male,40,<=50K,36
Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,55,<=50K,
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,
Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,36
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,<=50K,30
Self-emp-not-inc,HS-grad,Never-married,Sales,Unmarried,White,Male,40,<=50K,27
?,10th,Separated,?,Other-relative,Asian-Pac-Islander,Female,40,<=50K,29
Federal-gov,Bachelors,Never-married,Armed-Forces,Not-in-family,Black,Male,40,<=50K,25
Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,60,<=50K,25
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,24
Local-gov,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,29
Private,HS-grad,Separated,Priv-house-serv,Own-child,Black,Female,40,<=50K,33
Private,Some-college,Never-married,Sales,Not-in-family,White,Female,20,<=50K,20
Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,25
Self-emp-inc,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,76,<=50K,
Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,45,<=50K,18
Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,42,<=50K,51
Private,9th,Widowed,Machine-op-inspct,Unmarried,White,Male,40,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,24
State-gov,HS-grad,Never-married,Other-service,Not-in-family,White,Male,20,<=50K,22
Federal-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,>50K,
Private,Masters,Never-married,Prof-specialty,Own-child,White,Female,40,<=50K,30
Private,Some-college,Never-married,Sales,Own-child,White,Male,30,<=50K,18
Private,Bachelors,Never-married,Prof-specialty,Unmarried,Black,Male,40,<=50K,35
Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,49
Local-gov,Bachelors,Never-married,Prof-specialty,Unmarried,Black,Female,43,<=50K,22
Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,40,<=50K,39
Private,Assoc-voc,Married-spouse-absent,Tech-support,Not-in-family,Black,Male,40,<=50K,24
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Own-child,Black,Male,40,<=50K,29
Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,<=50K,
Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,60,<=50K,27
Private,1st-4th,Separated,Other-service,Own-child,White,Male,40,<=50K,32
Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,36,<=50K,
Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,>50K,
Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,50,<=50K,
Self-emp-not-inc,7th-8th,Divorced,Other-service,Not-in-family,White,Female,40,<=50K,
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,
Private,Some-college,Never-married,Craft-repair,Own-child,White,Female,40,<=50K,21
Private,Masters,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,62
Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,45,<=50K,
Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,Black,Male,55,<=50K,
Self-emp-not-inc,10th,Separated,Other-service,Not-in-family,White,Male,80,<=50K,44
Private,Some-college,Never-married,Other-service,Own-child,White,Male,32,<=50K,37
State-gov,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,40,<=50K,36
Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,40,<=50K,26
?,Some-college,Never-married,?,Own-child,White,Female,40,<=50K,20
Private,9th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,45,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,<=50K,31
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,<=50K,
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
State-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,White,Female,45,>50K,36
Private,12th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,
Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,45
Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,
Self-emp-not-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,30,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,<=50K,61
Private,Some-college,Never-married,Other-service,Own-child,Black,Male,41,<=50K,19
Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,66
Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,39,>50K,
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,<=50K,42
State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,47
Private,Some-college,Divorced,Prof-specialty,Own-child,White,Female,40,<=50K,
?,Bachelors,Never-married,?,Not-in-family,White,Male,40,<=50K,28
Private,10th,Never-married,Craft-repair,Other-relative,White,Male,40,<=50K,20
Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,40,>50K,26
Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,29,<=50K,46
Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,>50K,
Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,60,<=50K,44
Self-emp-not-inc,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,10,<=50K,
Private,Some-college,Separated,Other-service,Not-in-family,White,Male,40,<=50K,39
Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,50,<=50K,20
Self-emp-inc,Some-college,Widowed,Sales,Not-in-family,White,Female,20,<=50K,
Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,10th,Married-spouse-absent,Transport-moving,Unmarried,White,Female,30,<=50K,27
Federal-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,43,<=50K,39
Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,<=50K,60
Private,HS-grad,Never-married,Other-service,Own-child,White,Female,32,<=50K,30
Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,32,<=50K,27
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,36,<=50K,39
Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,35
Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,60
?,Some-college,Married-civ-spouse,?,Wife,White,Female,30,>50K,
Self-emp-not-inc,Some-college,Divorced,Tech-support,Unmarried,White,Male,60,<=50K,41
Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,44,>50K,55
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,29
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,55
Private,HS-grad,Never-married,Sales,Unmarried,White,Female,35,<=50K,19
Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,35,<=50K,23
Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,37
Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,38,<=50K,
Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,<=50K,
Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,39
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,47,>50K,
Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,50,<=50K,31
Private,11th,Separated,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,42
Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,27
Federal-gov,Bachelors,Divorced,Transport-moving,Not-in-family,White,Male,50,>50K,48
Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,<=50K,24
?,Assoc-voc,Never-married,?,Own-child,White,Female,40,<=50K,26
Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,>50K,
Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,White,Female,40,<=50K,25
?,HS-grad,Never-married,?,Own-child,White,Male,20,<=50K,21
Self-emp-not-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Private,9th,Never-married,Machine-op-inspct,Unmarried,White,Female,40,<=50K,42
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,
Private,Bachelors,Divorced,Tech-support,Unmarried,White,Female,40,>50K,
?,Assoc-voc,Separated,?,Unmarried,Black,Female,40,<=50K,36
?,HS-grad,Married-civ-spouse,?,Husband,White,Male,50,>50K,
Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,20,<=50K,19
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,43,<=50K,57
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,50
Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,48
Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,5,<=50K,21
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,44,>50K,39
?,7th-8th,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,14,<=50K,57
Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,35,>50K,
Private,Some-college,Married-civ-spouse,Prof-specialty,Own-child,White,Female,20,>50K,44
Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,40,>50K,
Local-gov,12th,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,40,<=50K,49
Private,7th-8th,Never-married,Adm-clerical,Own-child,White,Female,40,<=50K,26
?,Assoc-voc,Divorced,?,Not-in-family,White,Male,40,<=50K,
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,<=50K,58
Local-gov,HS-grad,Never-married,Protective-serv,Unmarried,White,Male,40,<=50K,25
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,<=50K,31
Federal-gov,Bachelors,Never-married,Protective-serv,Own-child,White,Male,40,<=50K,27
State-gov,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Male,60,>50K,
Private,Assoc-voc,Divorced,Exec-managerial,Other-relative,White,Male,40,<=50K,
Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,<=50K,
Federal-gov,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40,>50K,
Private,12th,Never-married,Farming-fishing,Own-child,White,Male,35,<=50K,21
Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,42,>50K,
Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,27
Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,50,<=50K,24
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,
Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,30,<=50K,23
Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,>50K,
Self-emp-not-inc,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,26,<=50K,
State-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,32
Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,>50K,
Local-gov,Masters,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,26,<=50K,42
Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,<=50K,
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,35,<=50K,66
Private,12th,Never-married,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Female,40,<=50K,19
Private,Some-college,Divorced,Exec-managerial,Unmarried,Black,Female,40,<=50K,31
Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,35,<=50K,23
Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,<=50K,39
Private,5th-6th,Never-married,Machine-op-inspct,Own-child,White,Male,50,<=50K,33
Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,<=50K,51
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,99,<=50K,55
Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,40,<=50K,44
Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Male,40,<=50K,19
Private,Some-college,Never-married,Transport-moving,Not-in-family,Black,Male,30,<=50K,27
Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,65,<=50K,44
Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,50,<=50K,42
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K,27
Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,45,<=50K,
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,35
Self-emp-not-inc,Some-college,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,50,<=50K,36
State-gov,Some-college,Divorced,Adm-clerical,Other-relative,White,Female,38,<=50K,49
Private,Bachelors,Divorced,Sales,Unmarried,White,Female,55,<=50K,43
Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,55,>50K,
Private,1st-4th,Never-married,Handlers-cleaners,Not-in-family,Other,Male,40,<=50K,21
Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,40,<=50K,20
Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,25,<=50K,31
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,<=50K,
Private,Some-college,Never-married,Sales,Not-in-family,Other,Male,40,<=50K,23
Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,<=50K,53
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,43
Private,5th-6th,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,
Federal-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,
Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,43,<=50K,28
Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,40,<=50K,34
Private,HS-grad,Divorced,Tech-support,Unmarried,White,Female,48,<=50K,46
Private,Some-college,Never-married,Sales,Own-child,Black,Female,25,<=50K,18
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,57
?,Some-college,Never-married,?,Own-child,White,Male,40,<=50K,22
Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,48
Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,38,<=50K,56
Local-gov,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,60,<=50K,52
Private,Bachelors,Divorced,Sales,Not-in-family,White,Female,40,<=50K,67
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,>50K,
Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,35,<=50K,19
Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,36,>50K,
Self-emp-inc,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,60,>50K,
Private,11th,Never-married,Craft-repair,Unmarried,Black,Male,25,<=50K,44
Self-emp-not-inc,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,<=50K,33
Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,<=50K,44
State-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,>50K,42
Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,15,<=50K,27
