workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,income,age
Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,40,<=50K,35.0
Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,42,<=50K,29.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,
Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,40,<=50K,42.0
Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,40,<=50K,
Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,15,<=50K,
Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,20.0
Private,11th,Never-married,Sales,Own-child,White,Female,25,<=50K,18.0
Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,45,<=50K,
Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,Female,34,<=50K,61.0
Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,32,<=50K,
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,<=50K,42.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,46.0
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,<=50K,
Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,<=50K,62.0
Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,30,<=50K,32.0
Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Male,41,<=50K,27.0
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Other,Female,50,<=50K,29.0
Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,40,<=50K,63.0
Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,45,>50K,
Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,
Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,>50K,35.0
?,HS-grad,Never-married,?,Unmarried,White,Female,40,<=50K,21.0
Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,55,<=50K,24.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,26.0
Local-gov,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,25,<=50K,36.0
Private,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,40,<=50K,43.0
Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,
Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,
Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,23.0
Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,>50K,53.0
Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,55,<=50K,66.0
Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,40,<=50K,
Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K,35.0
Private,Some-college,Widowed,Other-service,Not-in-family,White,Female,20,<=50K,
Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,White,Female,40,<=50K,72.0
Private,Some-college,Separated,Other-service,Not-in-family,White,Female,58,<=50K,38.0
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K,53.0
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,>50K,38.0
Private,Some-college,Never-married,Sales,Own-child,Black,Male,20,<=50K,18.0
Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,44,<=50K,45.0
?,Masters,Never-married,?,Not-in-family,White,Male,30,<=50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,28.0
Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Other,Male,40,>50K,
State-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,10,<=50K,19.0
Local-gov,Assoc-voc,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,40,<=50K,32.0
Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,40,<=50K,27.0
Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,40,<=50K,29.0
Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,50,<=50K,58.0
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,56.0
Local-gov,11th,Divorced,Other-service,Not-in-family,Black,Male,40,<=50K,47.0
Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,20,<=50K,20.0
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,<=50K,22.0
Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,<=50K,52.0
State-gov,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,20,<=50K,
Private,Some-college,Never-married,Sales,Not-in-family,White,Female,60,<=50K,30.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,40,<=50K,52.0
Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,40,<=50K,19.0
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,
Private,HS-grad,Never-married,Sales,Own-child,White,Female,19,<=50K,45.0
Private,HS-grad,Divorced,Sales,Not-in-family,Black,Female,40,<=50K,20.0
Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,45,<=50K,
Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,38,<=50K,30.0
Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,50,<=50K,
Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,40.0
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,33.0
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Federal-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K,40.0
Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,24,<=50K,26.0
Private,Some-college,Divorced,Craft-repair,Not-in-family,Black,Male,40,<=50K,
Private,HS-grad,Never-married,Other-service,Own-child,White,Female,30,<=50K,18.0
Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,33.0
Local-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,30,<=50K,54.0
Private,Assoc-voc,Never-married,Other-service,Unmarried,Black,Female,40,<=50K,33.0
Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,
Private,Some-college,Never-married,Sales,Not-in-family,White,Male,80,>50K,
Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,43.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,30.0
Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,60,<=50K,34.0
Private,HS-grad,Separated,Craft-repair,Not-in-family,Black,Male,40,<=50K,31.0
Self-emp-not-inc,Some-college,Widowed,Craft-repair,Not-in-family,White,Female,8,<=50K,
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,50,<=50K,26.0
Private,Masters,Never-married,Other-service,Not-in-family,White,Female,10,<=50K,
Private,11th,Never-married,Sales,Own-child,White,Female,8,<=50K,17.0
Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,25,<=50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,<=50K,33.0
Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,45,<=50K,24.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,26.0
Private,Assoc-acdm,Never-married,Adm-clerical,Other-relative,White,Male,35,<=50K,28.0
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,35,>50K,
Local-gov,Bachelors,Never-married,Prof-specialty,Unmarried,Black,Female,40,<=50K,41.0
Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,52.0
Private,Assoc-acdm,Separated,Craft-repair,Not-in-family,White,Male,60,<=50K,34.0
Private,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,>50K,37.0
Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,>50K,
Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,38,<=50K,22.0
Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,48,<=50K,29.0
Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,44,>50K,
Private,11th,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,<=50K,40.0
Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,>50K,
Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,38.0
Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,48,<=50K,23.0
Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,40,>50K,
Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,>50K,
Local-gov,Bachelors,Widowed,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,35,<=50K,63.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,<=50K,34.0
Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,40.0
Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,Black,Male,40,<=50K,44.0
Private,Some-college,Divorced,Sales,Not-in-family,White,Female,49,<=50K,52.0
Private,Some-college,Divorced,Transport-moving,Unmarried,White,Male,40,<=50K,47.0
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,60,<=50K,60.0
Private,Bachelors,Never-married,Sales,Own-child,White,Male,40,<=50K,22.0
Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,<=50K,
Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,48,>50K,34.0
Private,Some-college,Never-married,Other-service,Own-child,White,Male,25,<=50K,21.0
Private,HS-grad,Separated,Machine-op-inspct,Own-child,Black,Female,40,<=50K,46.0
Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,Black,Male,30,<=50K,40.0
Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,45,<=50K,33.0
Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,30.0
Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,56,<=50K,31.0
Private,HS-grad,Never-married,Other-service,Other-relative,Black,Female,32,<=50K,57.0
Private,9th,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,10,<=50K,77.0
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,34.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,>50K,
Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,>50K,
Federal-gov,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,28.0
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,45,>50K,
Local-gov,Masters,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,50,<=50K,
Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Self-emp-not-inc,Bachelors,Separated,Craft-repair,Not-in-family,White,Male,50,<=50K,48.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,>50K,
Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,81,<=50K,
Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,>50K,
Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,38,<=50K,60.0
?,9th,Widowed,?,Unmarried,White,Female,15,<=50K,
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,52.0
Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,15,<=50K,20.0
State-gov,HS-grad,Never-married,Tech-support,Own-child,White,Male,40,<=50K,35.0
Private,Some-college,Never-married,Prof-specialty,Other-relative,White,Female,40,<=50K,29.0
Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,12,<=50K,
Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,<=50K,38.0
Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,>50K,
Private,Assoc-voc,Widowed,Prof-specialty,Unmarried,White,Female,38,>50K,
Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,45,>50K,
Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Private,9th,Never-married,Machine-op-inspct,Unmarried,White,Male,40,<=50K,31.0
Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,40,<=50K,
Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,52,<=50K,25.0
Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,55,<=50K,33.0
Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,60,<=50K,35.0
Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,25,<=50K,
Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,25,<=50K,
Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,35,<=50K,25.0
Private,Assoc-voc,Never-married,Sales,Own-child,White,Male,40,<=50K,23.0
Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,48,<=50K,
?,Some-college,Married-civ-spouse,?,Wife,White,Female,25,<=50K,36.0
Private,HS-grad,Never-married,Other-service,Own-child,White,Male,40,<=50K,24.0
Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,White,Female,20,<=50K,
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,24.0
Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,>50K,60.0
Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,40,<=50K,44.0
Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,60,<=50K,33.0
Private,10th,Never-married,Machine-op-inspct,Own-child,White,Female,40,<=50K,19.0
Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Female,40,<=50K,
Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,38.0
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,12,<=50K,64.0
?,7th-8th,Married-civ-spouse,?,Husband,White,Male,40,>50K,62.0
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,34.0
Local-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,40,<=50K,30.0
Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,25,<=50K,18.0
Local-gov,Assoc-acdm,Never-married,Prof-specialty,Own-child,White,Female,2,<=50K,24.0
Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,40,<=50K,44.0
Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,<=50K,
Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,24,>50K,
Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,45,<=50K,51.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,52.0
Self-emp-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,35,>50K,
Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,<=50K,49.0
Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,>50K,
Private,12th,Never-married,Adm-clerical,Own-child,White,Male,40,<=50K,18.0
Private,Masters,Divorced,Exec-managerial,Unmarried,White,Female,40,<=50K,
Local-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,40,<=50K,
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,<=50K,
Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,Female,45,<=50K,31.0
State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,<=50K,47.0
Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,<=50K,24.0
Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,38,>50K,
Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,>50K,
Private,9th,Separated,Craft-repair,Not-in-family,White,Male,40,<=50K,34.0
?,Some-college,Never-married,?,Own-child,Black,Male,40,<=50K,31.0
Private,Doctorate,Never-married,Exec-managerial,Not-in-family,White,Female,40,<=50K,34.0
Private,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,Male,50,<=50K,28.0
Private,10th,Never-married,Other-service,Own-child,White,Male,20,<=50K,17.0
Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,40,<=50K,36.0
Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,40,<=50K,24.0
Private,11th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,35,<=50K,20.0
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,44.0
Local-gov,Bachelors,Divorced,Craft-repair,Not-in-family,Black,Male,35,<=50K,63.0
Local-gov,HS-grad,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,32,<=50K,80.0
Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,
Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,<=50K,48.0
Private,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,35,>50K,43.0
Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,<=50K,56.0
Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,60,>50K,
Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Unmarried,White,Male,60,>50K,
Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,45,<=50K,50.0
?,Masters,Never-married,?,Not-in-family,White,Female,23,<=50K,79.0
Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,<=50K,36.0
Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,>50K,
Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,>50K,60.0
Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,>50K,
Private,Masters,Divorced,Tech-support,Unmarried,Black,Female,35,>50K,
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,<=50K,52.0
Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,50,<=50K,40.0
Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,
Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,50,<=50K,35.0
Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,56.0
Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,40,<=50K,45.0
Private,Some-college,Never-married,Other-service,Own-child,White,Male,30,<=50K,21.0
State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,>50K,
Private,Some-college,Never-married,Other-service,Own-child,White,Female,25,<=50K,19.0
Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,>50K,
Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,>50K,
Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,<=50K,31.0
Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,>50K,38.0
Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,40,<=50K,52.0
Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,60,>50K,32.0
Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,40,<=50K,32.0
Private,HS-grad,Separated,Machine-op-inspct,Own-child,Black,Female,40,<=50K,24.0
